id,source_id,source_job_id,title,location,company,department,link,scrape_timestamp,mission,requirements,benefits
rocket-factory-augsburg:4828781101,rocket-factory-augsburg,4828781101,Assembly Technician (f/m/d) – Shetland UK,"Shetland Islands, Scotland, United Kingdom",Rocket Factory Augsburg,UK,https://job-boards.eu.greenhouse.io/rocketfactoryaugsburgag/jobs/4828781101,2026-09-22T12:21:44.793831Z,"&lt;div class=&quot;content-intro&quot;&gt;&lt;div style=&quot;font-family: Arial, sans-serif; color: #1a1a1a; line-height: 1.55; max-width: 100%;&quot;&gt; &lt;div style=&quot;margin-bottom: 16px;&quot;&gt;&lt;img style=&quot;width: 100%; max-width: 100%; display: block; margin: 0 auto;&quot; src=&quot;https://career-ohb.csod.com/clientimg/career-ohb/jobAdUploads/Header%20RFA_2.png&quot; alt=&quot;Rocket Factory Augsburg Header&quot;&gt;&lt;/div&gt; &lt;h2 style=&quot;color: #0047ff; margin-top: 0;&quot;&gt;About Rocket Factory Augsburg&lt;/h2&gt; &lt;p&gt;&lt;/p&gt; &lt;div&gt;&lt;span style=&quot;font-size: 12pt;&quot;&gt;At &lt;strong&gt;Rocket Factory Augsburg (RFA)&lt;/strong&gt;, we have one clear goal: to create low-cost, flexible, and reliable access to space. We specialize in building small launch vehicles designed to deploy satellites into Low Earth Orbit (LEO) and beyond. Together with you, we aim to revolutionize space services and help improve life on Earth. Sounds interesting? Then join our journey and become part of the team driving the New Space movement in Europe.&lt;/span&gt;&lt;/div&gt; &lt;/div&gt;&lt;/div&gt;&lt;div style=&quot;font-family: Arial, sans-serif; color: #1a1a1a; line-height: 1.55; max-width: 100%;&quot;&gt; &lt;h2 style=&quot;color: #0047ff;&quot;&gt;About the Team&lt;/h2&gt; &lt;p&gt;Our international and agile team is searching for a Technician and Plant Operator (f/m/d) in the UK. This is a rare opportunity to be involved in building and operation UK’s first vertical launch site. You will help lead the fabrication, installation, commissioning and maintenance of systems at our Launch site on the Shetland Islands, with the opportunity to travel to our other sites across Europe should the need arise. You will have the choice of either being based at the launch site in Unst, or working on a rotation pattern. If you enjoy working in a dynamic and international team of dedicated people, then apply.&lt;/p&gt; &lt;table style=&quot;border-collapse: collapse; width: 99%; border-width: 0px; border-style: hidden;&quot; border=&quot;1&quot;&gt; &lt;tbody&gt; &lt;tr&gt; &lt;td style=&quot;width: 98.3758%; vertical-align: top; border-width: 0px;&quot;&gt; &lt;h2 style=&quot;color: #0047ff;&quot;&gt;Your Tasks&lt;/h2&gt; &lt;ul&gt; &lt;li&gt;Carry out fabrication work in support of site construction, operation and maintenance&lt;/li&gt; &lt;li&gt;Carry out the mechanical installation and commissioning of new systems at the launch site&lt;/li&gt; &lt;li&gt;Assemble fluid lines to a high cleanliness standard&lt;/li&gt; &lt;li&gt;Perform maintenance, inspections, repairs and upgrade work on launch site systems&lt;/li&gt; &lt;li&gt;Ensure all equipment is well maintained and serviced at appropriate intervals, and that the state of equipment is well documented&lt;/li&gt; &lt;li&gt;Assist&amp;nbsp;in AIT operations on engines and launch vehicle stages&lt;/li&gt; &lt;/ul&gt; &lt;p&gt;&amp;nbsp;&lt;/p&gt; &lt;h2 style=&quot;color: #0047ff; margin-top: 3%;&quot;&gt;Your Qualifications&lt;/h2&gt; &lt;ul&gt; &lt;li&gt;Experience in metal work and fabrication – cutting, grinding, bending, deburing&lt;/li&gt; &lt;li&gt;Ability to read and interpret technical drawings, schematics, and manuals&lt;/li&gt; &lt;li&gt;Experience with Swagelok assembly is desirable&lt;/li&gt; &lt;li&gt;Experience with pneumatic systems is desirable&lt;/li&gt; &lt;li&gt;Experience with cryogenic systems is desirable&lt;/li&gt; &lt;li&gt;Experience in hydraulic systems is desirable&lt;/li&gt; &lt;li&gt;Team player, and works calmly under pressure&lt;/li&gt; &lt;li&gt;Willing to work outdoors and in a remote location&lt;/li&gt; &lt;/ul&gt; &lt;p&gt;&amp;nbsp;&lt;/p&gt; &lt;p&gt;&lt;/p&gt; &lt;h2 style=&quot;color: #0050d0; margin-top: 3%;&quot;&gt;We offer&lt;/h2&gt; &lt;table style=&quot;width: 99%; border-collapse: collapse; border: none;&quot;&gt; &lt;tbody&gt; &lt;tr style=&quot;border: none;&quot;&gt; &lt;td style=&quot;width: 8.29774%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;img style=&quot;width: 40px; max-width: 100%;&quot; src=&quot;https://career-ohb.csod.com/clientimg/career-ohb/jobAdUploads/picto3/Raumfahrt.png&quot;&gt;&lt;/td&gt; &lt;td style=&quot;width: 91.6631%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;strong&gt;Atmosphere:&lt;/strong&gt; Experience life in an international &amp;amp; dynamic New Space start-up&lt;/td&gt; &lt;/tr&gt; &lt;tr style=&quot;border: none;&quot;&gt; &lt;td style=&quot;width: 8.29774%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;img style=&quot;width: 40px; max-width: 100%;&quot; src=&quot;https://career-ohb.csod.com/clientimg/career-ohb/jobAdUploads/picto3/flexible-arbeitszeiten.png&quot;&gt;&lt;/td&gt; &lt;td style=&quot;width: 91.6631%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;strong&gt;Flexibility:&lt;/strong&gt; Fit your working schedule to your needs with flexible working hours&lt;/td&gt; &lt;/tr&gt; &lt;tr style=&quot;border: none;&quot;&gt; &lt;td style=&quot;width: 8.29774%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;img style=&quot;width: 40px; max-width: 100%;&quot; src=&quot;https://career-ohb.csod.com/clientimg/career-ohb/jobAdUploads/picto3/Telearbeit.png&quot;&gt;&lt;/td&gt; &lt;td style=&quot;width: 91.6631%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;strong&gt;Home Office:&lt;/strong&gt; Full-time employees benefit from 1 day per week home office&lt;/td&gt; &lt;/tr&gt; &lt;tr style=&quot;border: none;&quot;&gt; &lt;td style=&quot;width: 8.29774%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;img style=&quot;width: 40px; max-width: 100%;&quot; src=&quot;https://career-ohb.csod.com/clientimg/career-ohb/jobAdUploads/picto3/Gesundheitsangebote.png&quot;&gt;&lt;/td&gt; &lt;td style=&quot;width: 91.6631%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;strong&gt;Health:&lt;/strong&gt; Sweat, stretch or squat it out with EGYM Wellpass&lt;/td&gt; &lt;/tr&gt; &lt;tr style=&quot;border: none;&quot;&gt; &lt;td style=&quot;width: 8.29774%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;img style=&quot;width: 40px; max-width: 100%;&quot; src=&quot;https://career-ohb.csod.com/clientimg/career-ohb/jobAdUploads/picto3/Mitarbeiterempfehlung.png&quot;&gt;&lt;/td&gt; &lt;td style=&quot;width: 91.6631%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;strong&gt;Paid Time Off:&lt;/strong&gt; 30 days annual leave and special leave days&lt;/td&gt; &lt;/tr&gt; &lt;tr style=&quot;border: none;&quot;&gt; &lt;td style=&quot;width: 8.29774%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;img style=&quot;width: 40px; max-width: 100%;&quot; src=&quot;https://career-ohb.csod.com/clientimg/career-ohb/jobAdUploads/picto3/Patensystem.png&quot;&gt;&lt;/td&gt; &lt;td style=&quot;width: 91.6631%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;strong&gt;RFA Family:&lt;/strong&gt; Join regular company and team events&lt;/td&gt; &lt;/tr&gt; &lt;tr style=&quot;border: none;&quot;&gt; &lt;td style=&quot;width: 8.29774%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;img style=&quot;width: 40px; max-width: 100%;&quot; src=&quot;https://career-ohb.csod.com/clientimg/career-ohb/jobAdUploads/picto3/Parkplaetze.png&quot;&gt;&lt;/td&gt; &lt;td style=&quot;width: 91.6631%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;strong&gt;Parking:&lt;/strong&gt; Free parking for car and bike&lt;/td&gt; &lt;/tr&gt; &lt;/tbody&gt; &lt;/table&gt; &lt;h2 style=&quot;color: #0047ff; margin-top: 3%;&quot;&gt;Insights&lt;/h2&gt; &lt;div style=&quot;margin-top: 1%;&quot;&gt;&lt;iframe src=&quot;https://www.youtube.com/embed/hnBJH_lOCd4?t=1s&quot; width=&quot;450&quot; height=&quot;252&quot;&gt;&lt;/iframe&gt;&lt;/div&gt; &lt;p&gt;&lt;/p&gt; &lt;/td&gt; &lt;td style=&quot;width: 1.65459%; vertical-align: top; border-width: 0px;&quot;&gt; &lt;div style=&quot;margin-top: 1%;&quot;&gt;&amp;nbsp;&lt;/div&gt; &lt;/td&gt; &lt;/tr&gt; &lt;/tbody&gt; &lt;/table&gt; &lt;div style=&quot;margin-top: 4%;&quot;&gt; &lt;h2 style=&quot;color: #0047ff;&quot;&gt;&amp;nbsp;&lt;/h2&gt; &lt;/div&gt; &lt;/div&gt;&lt;div class=&quot;content-conclusion&quot;&gt;&lt;div style=&quot;margin-top: 40px; font-family: Arial, sans-serif; color: #1a1a1a; line-height: 1.55;&quot;&gt; &lt;h2 style=&quot;color: #0047ff;&quot;&gt;&lt;span style=&quot;font-family: arial, helvetica, sans-serif;&quot;&gt;Ready to take the next step?&lt;/span&gt;&lt;/h2&gt; &lt;p&gt;&lt;span style=&quot;font-family: arial, helvetica, sans-serif;&quot;&gt;&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;span style=&quot;font-size: 12pt; font-family: arial, helvetica, sans-serif;&quot;&gt;&lt;/span&gt;&lt;/p&gt; &lt;div&gt;&lt;span style=&quot;font-size: 12pt;&quot;&gt;Join RFA and help build one of Europe’s most efficient launch systems. Work alongside 300+ colleagues from over 40 countries and take ownership from day one.&lt;/span&gt;&lt;/div&gt; &lt;p&gt;&lt;span style=&quot;font-size: 12pt; font-family: arial, helvetica, sans-serif;&quot;&gt;If you’re looking to grow, take responsibility, and contribute to making space more accessible, we’d love to hear from you.&lt;/span&gt;&lt;/p&gt; &lt;p style=&quot;text-align: center;&quot;&gt;&lt;span style=&quot;font-size: 12pt;&quot;&gt;&lt;span style=&quot;font-family: arial, helvetica, sans-serif;&quot;&gt;🚀 &lt;strong&gt;Apply now!&lt;/strong&gt;&amp;nbsp;&lt;/span&gt;We look forward to receiving your application in German or English.&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;span style=&quot;font-family: arial, helvetica, sans-serif;&quot;&gt;&lt;/span&gt;&lt;/p&gt; &lt;/div&gt;&lt;/div&gt;",,
rocket-factory-augsburg:4828814101,rocket-factory-augsburg,4828814101,Avionics Engineer - Design (m/f/d),"Augsburg, Bavaria, Germany",Rocket Factory Augsburg,Avionics,https://job-boards.eu.greenhouse.io/rocketfactoryaugsburgag/jobs/4828814101,2026-09-22T12:21:44.793831Z,"&lt;div class=&quot;content-intro&quot;&gt;&lt;div style=&quot;font-family: Arial, sans-serif; color: #1a1a1a; line-height: 1.55; max-width: 100%;&quot;&gt; &lt;div style=&quot;margin-bottom: 16px;&quot;&gt;&lt;img style=&quot;width: 100%; max-width: 100%; display: block; margin: 0 auto;&quot; src=&quot;https://career-ohb.csod.com/clientimg/career-ohb/jobAdUploads/Header%20RFA_2.png&quot; alt=&quot;Rocket Factory Augsburg Header&quot;&gt;&lt;/div&gt; &lt;h2 style=&quot;color: #0047ff; margin-top: 0;&quot;&gt;About Rocket Factory Augsburg&lt;/h2&gt; &lt;p&gt;&lt;/p&gt; &lt;div&gt;&lt;span style=&quot;font-size: 12pt;&quot;&gt;At &lt;strong&gt;Rocket Factory Augsburg (RFA)&lt;/strong&gt;, we have one clear goal: to create low-cost, flexible, and reliable access to space. We specialize in building small launch vehicles designed to deploy satellites into Low Earth Orbit (LEO) and beyond. Together with you, we aim to revolutionize space services and help improve life on Earth. Sounds interesting? Then join our journey and become part of the team driving the New Space movement in Europe.&lt;/span&gt;&lt;/div&gt; &lt;/div&gt;&lt;/div&gt;&lt;div style=&quot;font-family: Arial, sans-serif; color: #1a1a1a; line-height: 1.55; max-width: 100%;&quot;&gt; &lt;h2 style=&quot;color: #0047ff;&quot;&gt;About the Team&lt;/h2&gt; &lt;p&gt;Our international and agile team is looking for support from a motivated person as a an Avionics Engineer - Design, where you’ll design and own the electronic systems that gets our rocket on the pad and off it: from engine control units to power distribution to onboard cameras. This isn’t a narrow role — you’ll touch everything from requirements definition and PCB design to hands-on bring-up, test, and flight validation. You’ll collaborate across disciplines (software, mechanical, production) and see your designs integrated into real vehicles. If you want to&lt;br&gt;see your designs fly, work side-by-side with passionate engineers, and take full ownership of your hardware, send us an application today..Do you want to revolutionize space travel in New Space? Then you&#39;ve come to the right place.&lt;/p&gt; &lt;table style=&quot;border-collapse: collapse; width: 99%; border-width: 0px; border-style: hidden;&quot; border=&quot;1&quot;&gt; &lt;tbody&gt; &lt;tr&gt; &lt;td style=&quot;width: 99.3986%; vertical-align: top; border-width: 0px;&quot;&gt; &lt;h2 style=&quot;color: #0047ff;&quot;&gt;Your Tasks&lt;/h2&gt; &lt;ul&gt; &lt;li&gt;Collaborate closely with system engineering to define and refine avionics hardware requirements.&lt;/li&gt; &lt;li&gt;Drive technical discussions with software, mechanical, and production teams to ensure seamless system&lt;br&gt;integrations&lt;/li&gt; &lt;li&gt;Own the full hardware development lifecycle: component selection, schematic capture, PCB layout, bring-up,&lt;br&gt;test, and verification.&lt;/li&gt; &lt;li&gt;Design and develop mixed-signal electronics for ground test and flight hardware including: Engine Control Units,&lt;br&gt;Power Distribution Systems, Data acquisition units, etc.&lt;/li&gt; &lt;li&gt;Validate designs in the lab through bring-up, debug, integration, and supporting qualification testing.&lt;/li&gt; &lt;li&gt;Perform analyses (worst-case, derating, signal integrity) to ensure reliability in extreme environments.&lt;/li&gt; &lt;li&gt;Contribute to system integration efforts, ensuring seamless hardware-software and inter-component interaction.&lt;/li&gt; &lt;li&gt;Take technical and operational ownership of your avionics product from concept to flight.&lt;/li&gt; &lt;/ul&gt; &lt;h2 style=&quot;color: #0047ff; margin-top: 3%;&quot;&gt;Your Qualifications&lt;/h2&gt; &lt;ul&gt; &lt;li&gt;Bachelor’s or Master’s in Electrical/Electronics Engineering, Computer Engineering, or a similar discipline.&lt;/li&gt; &lt;li&gt;Desire to work hands-on both independently and within a team, and motivation to participate in NEW Space&lt;/li&gt; &lt;li&gt;Relevant (2 – 5+) years of experience designing, developing, or testing complex electronics (aerospace,&lt;br&gt;automotive, or other high-reliability industries).&lt;/li&gt; &lt;li&gt;Hands-on experience in mixed-signal design, signal integrity concepts, and PCB Layout best practices.&lt;/li&gt; &lt;li&gt;Familiarity with microcontrollers, FPGAs, and their supporting ecosystems.&lt;/li&gt; &lt;li&gt;Experience with communication protocols such as CAN, Ethernet, SPI and RS422 is an advantage.&lt;/li&gt; &lt;li&gt;Proficiency with schematic capture and PCB layout tools (Altium preferred).&lt;/li&gt; &lt;li&gt;Hands-on experience with lab equipment (oscilloscopes, Power supplies, etc.) and circuit simulation tools&lt;br&gt;(LTspice, PSpice, etc.).&lt;/li&gt; &lt;li&gt;A disciplined approach to documentation, configuration control, and design reviews.&lt;/li&gt; &lt;li&gt;You thrive in an environment where autonomy, accountability, and high standards are expected.&lt;/li&gt; &lt;li&gt;Fluent oral and written English skills (all day-to-day activities are performed in English)&lt;/li&gt; &lt;/ul&gt; &lt;p&gt;&amp;nbsp;&lt;/p&gt; &lt;p&gt;&lt;/p&gt; &lt;h2 style=&quot;color: #0050d0; margin-top: 3%;&quot;&gt;We offer&lt;/h2&gt; &lt;table style=&quot;width: 99%; border-collapse: collapse; border: none;&quot;&gt; &lt;tbody&gt; &lt;tr style=&quot;border: none;&quot;&gt; &lt;td style=&quot;width: 10.2149%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;img style=&quot;width: 40px; max-width: 100%;&quot; src=&quot;https://career-ohb.csod.com/clientimg/career-ohb/jobAdUploads/picto3/Raumfahrt.png&quot;&gt;&lt;/td&gt; &lt;td style=&quot;width: 89.7513%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;strong&gt;Atmosphere:&lt;/strong&gt; Experience life in an international &amp;amp; dynamic New Space start-up&lt;/td&gt; &lt;/tr&gt; &lt;tr style=&quot;border: none;&quot;&gt; &lt;td style=&quot;width: 10.2149%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;img style=&quot;width: 40px; max-width: 100%;&quot; src=&quot;https://career-ohb.csod.com/clientimg/career-ohb/jobAdUploads/picto3/flexible-arbeitszeiten.png&quot;&gt;&lt;/td&gt; &lt;td style=&quot;width: 89.7513%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;strong&gt;Flexibility:&lt;/strong&gt; Fit your working schedule to your needs with flexible working hours&lt;/td&gt; &lt;/tr&gt; &lt;tr style=&quot;border: none;&quot;&gt; &lt;td style=&quot;width: 10.2149%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;img style=&quot;width: 40px; max-width: 100%;&quot; src=&quot;https://career-ohb.csod.com/clientimg/career-ohb/jobAdUploads/picto3/Telearbeit.png&quot;&gt;&lt;/td&gt; &lt;td style=&quot;width: 89.7513%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;strong&gt;Home Office:&lt;/strong&gt; Full-time employees benefit from 1 day per week home office&lt;/td&gt; &lt;/tr&gt; &lt;tr style=&quot;border: none;&quot;&gt; &lt;td style=&quot;width: 10.2149%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;img style=&quot;width: 40px; max-width: 100%;&quot; src=&quot;https://career-ohb.csod.com/clientimg/career-ohb/jobAdUploads/picto3/Gesundheitsangebote.png&quot;&gt;&lt;/td&gt; &lt;td style=&quot;width: 89.7513%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;strong&gt;Health:&lt;/strong&gt; Sweat, stretch or squat it out with EGYM Wellpass&lt;/td&gt; &lt;/tr&gt; &lt;tr style=&quot;border: none;&quot;&gt; &lt;td style=&quot;width: 10.2149%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;img style=&quot;width: 40px; max-width: 100%;&quot; src=&quot;https://career-ohb.csod.com/clientimg/career-ohb/jobAdUploads/picto3/Mitarbeiterempfehlung.png&quot;&gt;&lt;/td&gt; &lt;td style=&quot;width: 89.7513%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;strong&gt;Paid Time Off:&lt;/strong&gt; 30 days annual leave and special leave days&lt;/td&gt; &lt;/tr&gt; &lt;tr style=&quot;border: none;&quot;&gt; &lt;td style=&quot;width: 10.2149%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;img style=&quot;width: 40px; max-width: 100%;&quot; src=&quot;https://career-ohb.csod.com/clientimg/career-ohb/jobAdUploads/picto3/Patensystem.png&quot;&gt;&lt;/td&gt; &lt;td style=&quot;width: 89.7513%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;strong&gt;RFA Family:&lt;/strong&gt; Join regular company and team events&lt;/td&gt; &lt;/tr&gt; &lt;tr style=&quot;border: none;&quot;&gt; &lt;td style=&quot;width: 10.2149%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;img style=&quot;width: 40px; max-width: 100%;&quot; src=&quot;https://career-ohb.csod.com/clientimg/career-ohb/jobAdUploads/picto3/Parkplaetze.png&quot;&gt;&lt;/td&gt; &lt;td style=&quot;width: 89.7513%; padding: 4px; vertical-align: middle; border: medium none currentcolor;&quot;&gt;&lt;strong&gt;Parking:&lt;/strong&gt; Free parking for car and bike&lt;/td&gt; &lt;/tr&gt; &lt;/tbody&gt; &lt;/table&gt; &lt;h2 style=&quot;color: #0047ff; margin-top: 3%;&quot;&gt;Insights&lt;/h2&gt; &lt;div style=&quot;margin-top: 1%;&quot;&gt;&lt;iframe src=&quot;https://www.youtube.com/embed/hnBJH_lOCd4?t=1s&quot; width=&quot;450&quot; height=&quot;252&quot;&gt;&lt;/iframe&gt;&lt;/div&gt; &lt;p&gt;&lt;/p&gt; &lt;/td&gt; &lt;td style=&quot;width: 0.631712%; vertical-align: top; border-width: 0px;&quot;&gt; &lt;div style=&quot;margin-top: 1%;&quot;&gt;&amp;nbsp;&lt;/div&gt; &lt;/td&gt; &lt;/tr&gt; &lt;/tbody&gt; &lt;/table&gt; &lt;div style=&quot;margin-top: 4%;&quot;&gt; &lt;p&gt;&amp;nbsp;&lt;/p&gt; &lt;/div&gt; &lt;/div&gt;&lt;div class=&quot;content-conclusion&quot;&gt;&lt;div style=&quot;margin-top: 40px; font-family: Arial, sans-serif; color: #1a1a1a; line-height: 1.55;&quot;&gt; &lt;h2 style=&quot;color: #0047ff;&quot;&gt;&lt;span style=&quot;font-family: arial, helvetica, sans-serif;&quot;&gt;Ready to take the next step?&lt;/span&gt;&lt;/h2&gt; &lt;p&gt;&lt;span style=&quot;font-family: arial, helvetica, sans-serif;&quot;&gt;&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;span style=&quot;font-size: 12pt; font-family: arial, helvetica, sans-serif;&quot;&gt;&lt;/span&gt;&lt;/p&gt; &lt;div&gt;&lt;span style=&quot;font-size: 12pt;&quot;&gt;Join RFA and help build one of Europe’s most efficient launch systems. Work alongside 300+ colleagues from over 40 countries and take ownership from day one.&lt;/span&gt;&lt;/div&gt; &lt;p&gt;&lt;span style=&quot;font-size: 12pt; font-family: arial, helvetica, sans-serif;&quot;&gt;If you’re looking to grow, take responsibility, and contribute to making space more accessible, we’d love to hear from you.&lt;/span&gt;&lt;/p&gt; &lt;p style=&quot;text-align: center;&quot;&gt;&lt;span style=&quot;font-size: 12pt;&quot;&gt;&lt;span style=&quot;font-family: arial, helvetica, sans-serif;&quot;&gt;🚀 &lt;strong&gt;Apply now!&lt;/strong&gt;&amp;nbsp;&lt;/span&gt;We look forward to receiving your application in German or English.&lt;/span&gt;&lt;/p&gt; &lt;p&gt;&lt;span style=&quot;font-family: arial, helvetica, sans-serif;&quot;&gt;&lt;/span&gt;&lt;/p&gt; &lt;/div&gt;&lt;/div&gt;",,
