id,source_id,source_job_id,title,location,company,department,link,scrape_timestamp,mission,requirements,benefits
exolaunch:2504337,exolaunch,2504337,Engineering Technician (m/w/d),"Berlin, Germany",Exolaunch,Engineering,https://www.exolaunch.com/careers/job/2504337,2026-09-22T12:21:44.979985Z,"<div style=""border:0px solid;margin:0px;font-size:14px;font-style:normal;font-weight:400;text-transform:none;padding:0px;line-height:inherit;font-family:'Proxima Nova', sans-serif;color:rgb(63,63,70);background-color:rgb(255,255,255);""><div style=""border:0px solid;margin:0px 0px 8px;padding:0px;font-style:inherit;font-weight:inherit;font-size:0.875rem;line-height:inherit;font-family:inherit;text-align:justify;color:rgb(24,24,27);""><span style=""border:0px solid;margin:0px;padding:0px;font-style:inherit;font-weight:bold;font-size:14px;line-height:inherit;font-family:inherit;""><span style=""border:0px solid;margin:0px;padding:0px;font-style:inherit;font-weight:inherit;line-height:inherit;font-family:inherit;"">Bist du bereit, in die faszinierende Welt der Raumfahrt einzutauchen?</span></span><span style=""border:0px solid;margin:0px;padding:0px;font-style:inherit;font-weight:inherit;font-size:14px;line-height:inherit;font-family:inherit;""><span style=""border:0px solid;margin:0px;padding:0px;font-style:inherit;font-weight:inherit;line-height:inherit;font-family:inherit;""> Dann ist Exolaunch genau der richtige Ort für dich!</span></span><br><br><span style=""border:0px solid;margin:0px;padding:0px;font-style:inherit;font-weight:inherit;font-size:14px;line-height:inherit;font-family:inherit;""><span style=""border:0px solid;margin:0px;padding:0px;font-style:inherit;font-weight:inherit;line-height:inherit;font-family:inherit;"">Exolaunch GmbH ist ein führender Anbieter von Startdienstleistungen für Kleinsatelliten weltweit. Wir arbeiten mit internationalen Partnern zusammen und haben bereits über 844 </span></span><span style=""border:0px solid;margin:0px;padding:0px;font-style:inherit;font-weight:bold;font-size:14px;line-height:inherit;font-family:inherit;""><span style=""border:0px solid;margin:0px;padding:0px;font-style:inherit;font-weight:inherit;line-height:inherit;font-family:inherit;"">Satelliten <span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">auf 49 Missionen</span> erfolgreich in den Orbit gebracht</span></span><span style=""border:0px solid;margin:0px;padding:0px;font-style:inherit;font-weight:inherit;font-size:14px;line-height:inherit;font-family:inherit;""><span style=""border:0px solid;margin:0px;padding:0px;font-style:inherit;font-weight:inherit;line-height:inherit;font-family:inherit;""> – mit weiterem Wachstum in Sicht. E</span></span><span style=""font-size:14px;font-family:'Proxima Nova', sans-serif;color:rgb(0,0,0);background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">xolaunch bringt Satelliten aus aller Welt sicher ins All</span><span style=""font-size:14px;font-family:'Proxima Nova', sans-serif;color:rgb(0,0,0);background-color:transparent;font-weight:700;font-style:normal;text-decoration:none;"">.</span><span style=""font-size:14px;font-family:'Proxima Nova', sans-serif;color:rgb(0,0,0);background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""> Im Zentrum unseres Erfolgs stehen unsere hochmodernen Separationssysteme. Sie gewährleisten, dass Satelliten den Raketenstart unbeschadet überstehen und im Orbit zuverlässig von der Trägerrakete getrennt werden. Unser Engineering-Team ist verantwortlich für die Prüfung, Validierung und Qualitätssicherung dieser Systeme – von der Fertigung bis zum Einsatz im All.<br><br></span></div></div><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:14px;font-family:'Proxima Nova', sans-serif;color:rgb(0,0,0);background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><strong>Als Techniker oder Technischer Mitarbeiter (m/w/d)</strong> im Engineering Team arbeitest Du in einem einzigartigen Umfeld, das Raumfahrt hautnah erlebbar macht. Du unterstützt das Team bei der umfassenden Prüfung unserer Produkte und stellst sicher, dass sie bereit für den Einsatz im Orbit sind. Zu deinen täglichen Aufgaben gehören u. a. Vibrations-, Thermal-Vakuum- und Schocktests, ebenso wie gemeinsame Systemtests mit den Satelliten unserer Kunden – nicht nur in Deutschland, sondern auch in Europa und weltweit.</span></p><span style=""font-size:14px;""><br></span><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:14px;font-family:'Proxima Nova', sans-serif;color:rgb(0,0,0);background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Dein Arbeitsplatz ist <span style=""border:0px solid;margin:0px;font-style:normal;font-weight:400;text-align:justify;text-transform:none;text-decoration:none;font-family:'Proxima Nova', sans-serif;color:rgb(24,24,27);background-color:transparent;"">am </span><span style=""border:0px solid;margin:0px;font-style:normal;text-align:justify;text-transform:none;text-decoration:none;font-family:'Proxima Nova', sans-serif;color:rgb(24,24,27);background-color:transparent;font-weight:700;"">JFH Standort <strong>in </strong></span>Berlin Charlottenburg. Der ideale Kandidat für diese Position verfügt über eine abgeschlossene technische Ausbildung im Bereich Mechanik, Mechatronik oder einem verwandten industriellen Berufsfeld, idealerweise ergänzt durch eine Weiterbildung zum Maschinentechniker. Erfahrungen in den Bereichen Qualitätssicherung, Prüftechnik, Montage oder Fertigungstechnik sind von Vorteil. Du bist ein engagierter Teamplayer mit Begeisterung für Technik und Raumfahrt und bringst die Motivation mit, in einem dynamischen Umfeld mitzuwirken, dass die Satellitenindustrie aktiv mitgestaltet.</span></p><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><br></p> <ul style=""margin-top:0;margin-bottom:0;""><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:12pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Unterstützung des technischen Teams bei der Durchführung von Umweltsimulationstests für Exolaunch Produkte und Kundensatelliten in unserem Testlabor in Berlin.</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Unterstützung des Teams bei externen Testkampagnen in anderen EU-Ländern im Rahmen von Dienstreisen.</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Auswertung von Testdaten sowie Erstellung von Testplänen und Prüfberichten</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Inspektion, Funktionsprüfung und Reinigung von Systemen.</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Vorbereitung von Testequipment für Prüfungen.</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Unterstützung bei der Weiterentwicklung und Optimierung interner Prozesse, sowie einbringen eigener Ideen, v.a. im Bereich der Qualitätssicherung.</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Pflege des Bestands an Flughardware, Testausrüstung und Werkzeugsätzen.</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Unterstützung bei der Vorbereitung von technischem Equipment für Transporte</span></span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Unterstützung bei technischen Aktivitäten an internationalen Raumbahnhöfen.</span></span></p></li></ul> <ul style=""margin-top:0;margin-bottom:0;""><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:12pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Erfolgreich abgeschlossene technische Ausbildung, z.B. als Industriemechaniker, Mechatroniker, Prüftechniker oder in einem vergleichbaren Berufsfeld; alternativ relevante Berufserfahrung in der technischen Qualitätssicherung oder -kontrolle.</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Eine Weiterbildung zum Maschinentechniker o.Ä. wirkt sich positiv aus auf den Verantwortungsbereich und Vergütung.</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Erfahrung im Umgang mit Hardware und Werkzeugen.</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Gute Deutsch- und Englischkenntnisse in Wort und Schrift.</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Sicherer Umgang mit Microsoft Office.</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Kontaktfreudige Persönlichkeit, die die Fähigkeit und den Wunsch zu selbständigem Arbeiten unter Beweis stellen möchte</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Sehr sorgfältige, strukturierte und pflichtbewusste Arbeitsweise mit Blick fürs Detail.</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Teamfähig, lernwillig, souverän im Umgang mit konstruktiver Kritik.</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Führerschein B</span></span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Kran- oder Staplerführerschein von Vorteil.</span></span></p></li></ul> <ul style=""margin-top:0;margin-bottom:0;""><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:12pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Attraktives und wettbewerbsfähiges Vergütungspaket</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Kollaboratives, internationales Team</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Vielfältige Möglichkeiten zur beruflichen Weiterentwicklung</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Flexible Arbeitszeiten und regelmäßige Teamevents</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Modernes Büro im industriellen Stil in Berlin-Charlottenburg</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Laptop und sämtliche notwendige IT-Ausstattung</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Deutschlandticket</span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Hauseigenes Fitnessstudio zur gemeinschaftlichen Nutzung </span></span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Mitarbeiterverpflegung</span></span></p></li><li style=""list-style-type:disc;font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><p style=""line-height:1.38;text-align:justify;margin-top:0pt;margin-bottom:0pt;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;""><span style=""font-size:11pt;font-family:'Proxima Nova', sans-serif;color:#000000;background-color:transparent;font-weight:400;font-style:normal;text-decoration:none;"">Getränke und Snacks</span></span></span><br><br><br></p></li></ul>",,
exolaunch:2535135,exolaunch,2535135,Future Opportunities – Open Application,"Berlin, Germany",Exolaunch,Unknown,https://www.exolaunch.com/careers/job/2535135,2026-09-22T12:21:44.979985Z,,,
exolaunch:2615234,exolaunch,2615234,Future Opportunities – Open Application,"Denver, USA",Exolaunch,Unknown,https://www.exolaunch.com/careers/job/2615234,2026-09-22T12:21:44.979985Z,,,
exolaunch:2799954,exolaunch,2799954,International Logistics Specialist (m/w/d),"Berlin, Germany",Exolaunch,Logistics & Supply Chain,https://www.exolaunch.com/careers/job/2799954,2026-09-22T12:21:44.979985Z,,,
exolaunch:2803946,exolaunch,2803946,Marketing Director (m/w/d),"Berlin, Germany",Exolaunch,Operations,https://www.exolaunch.com/careers/job/2803946,2026-09-22T12:21:44.979985Z,,,
exolaunch:2782697,exolaunch,2782697,Mechanical Design Engineer - EXOtube (CAD Specialist),"Berlin, Germany",Exolaunch,Launch & Engineering,https://www.exolaunch.com/careers/job/2782697,2026-09-22T12:21:44.979985Z,,,
exolaunch:2571248,exolaunch,2571248,Office Coordinator (m/f/d),"Berlin, Germany",Exolaunch,Operations,https://www.exolaunch.com/careers/job/2571248,2026-09-22T12:21:44.979985Z,,,
